30,10
0.5,0.333333,0.2,0.142857,0.0909091,0.0769231,0.0588235,0.0526316,0.0434783,0.0344828,
0.25,0.666667,0.4,0.285714,0.181818,0.153846,0.117647,0.105263,0.0869565,0.0689655,
0.75,0.111111,0.6,0.428571,0.272727,0.230769,0.176471,0.157895,0.130435,0.103448,
0.125,0.444444,0.8,0.571429,0.363636,0.307692,0.235294,0.210526,0.173913,0.137931,
0.625,0.777778,0.04,0.714286,0.454545,0.384615,0.294118,0.263158,0.217391,0.172414,
0.375,0.222222,0.24,0.857143,0.545455,0.461538,0.352941,0.315789,0.26087,0.206897,
0.875,0.555556,0.44,0.0204082,0.636364,0.538462,0.411765,0.368421,0.304348,0.241379,
0.0625,0.888889,0.64,0.163265,0.727273,0.615385,0.470588,0.421053,0.347826,0.275862,
0.5625,0.037037,0.84,0.306122,0.818182,0.692308,0.529412,0.473684,0.391304,0.310345,
0.3125,0.37037,0.08,0.44898,0.909091,0.769231,0.588235,0.526316,0.434783,0.344828,
0.8125,0.703704,0.28,0.591837,0.00826446,0.846154,0.647059,0.578947,0.478261,0.37931,
0.1875,0.148148,0.48,0.734694,0.0991736,0.923077,0.705882,0.631579,0.521739,0.413793,
0.6875,0.481481,0.68,0.877551,0.190083,0.00591716,0.764706,0.684211,0.565217,0.448276,
0.4375,0.814815,0.88,0.0408163,0.280992,0.0828402,0.823529,0.736842,0.608696,0.482759,
0.9375,0.259259,0.12,0.183673,0.371901,0.159763,0.882353,0.789474,0.652174,0.517241,
0.03125,0.592593,0.32,0.326531,0.46281,0.236686,0.941176,0.842105,0.695652,0.551724,
0.53125,0.925926,0.52,0.469388,0.553719,0.313609,0.00346021,0.894737,0.73913,0.586207,
0.28125,0.0740741,0.72,0.612245,0.644628,0.390533,0.0622837,0.947368,0.782609,0.62069,
0.78125,0.407407,0.92,0.755102,0.735537,0.467456,0.121107,0.00277008,0.826087,0.655172,
0.15625,0.740741,0.16,0.897959,0.826446,0.544379,0.179931,0.0554017,0.869565,0.689655,
0.65625,0.185185,0.36,0.0612245,0.917355,0.621302,0.238754,0.108033,0.913043,0.724138,
0.40625,0.518519,0.56,0.204082,0.0165289,0.698225,0.297578,0.160665,0.956522,0.758621,
0.90625,0.851852,0.76,0.346939,0.107438,0.775148,0.356401,0.213296,0.00189036,0.793103,
0.09375,0.296296,0.96,0.489796,0.198347,0.852071,0.415225,0.265928,0.0453686,0.827586,
0.59375,0.62963,0.008,0.632653,0.289256,0.928994,0.474048,0.31856,0.0888469,0.862069,
0.34375,0.962963,0.208,0.77551,0.380165,0.0118343,0.532872,0.371191,0.132325,0.896552,
0.84375,0.0123457,0.408,0.918367,0.471074,0.0887574,0.591696,0.423823,0.175803,0.931034,
0.21875,0.345679,0.608,0.0816327,0.561983,0.16568,0.650519,0.476454,0.219282,0.965517,
0.71875,0.679012,0.808,0.22449,0.652893,0.242604,0.709343,0.529086,0.26276,0.00118906,
0.46875,0.123457,0.048,0.367347,0.743802,0.319527,0.768166,0.581717,0.306238,0.0356718,
