4000,50
0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,0.0188679,
0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,0.0377358,
0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,0.0566038,
0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,0.0754717,
0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,0.0943396,
0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,0.113208,
0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,0.132075,
0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,0.150943,
0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,0.169811,
0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,0.188679,
